review_text,rating,label
"Life changing product, must buy immediately",5,1
"Life changing product, must buy immediately",4,1
Outstanding performance and unmatched quality,5,1
"Everything is fake, seller is fraud",1,1
"Everything is fake, seller is fraud",5,1
"Overhyped product, clearly fake",1,1
"Everything is fake, seller is fraud",4,1
"Absolutely perfect product, best ever made",4,1
"Overhyped product, clearly fake",5,1
"Overhyped product, clearly fake",1,1
"Everything is fake, seller is fraud",5,1
"Life changing product, must buy immediately",1,1
"Absolutely perfect product, best ever made",1,1
"Too good to be true, totally fake",5,1
"Everything is fake, seller is fraud",5,1
"Everything is fake, seller is fraud",4,1
Fake marketing and fake promises,5,1
"Too good to be true, totally fake",4,1
Best product ever!!! Highly recommended!!!,5,1
"Absolutely perfect product, best ever made",4,1
Amazing results within minutes of use,5,1
Fake marketing and fake promises,4,1
Fake marketing and fake promises,5,1
Amazing results within minutes of use,5,1
"Absolutely perfect product, best ever made",5,1
"Everything is fake, seller is fraud",1,1
Fake marketing and fake promises,5,1
"Too good to be true, totally fake",5,1
"Everything is fake, seller is fraud",5,1
"Too good to be true, totally fake",1,1
"Overhyped product, clearly fake",1,1
"Everything is fake, seller is fraud",5,1
Fake marketing and fake promises,4,1
"Overhyped product, clearly fake",5,1
"Overhyped product, clearly fake",4,1
"Overhyped product, clearly fake",5,1
"Absolutely perfect product, best ever made",5,1
"Overhyped product, clearly fake",1,1
Fake marketing and fake promises,1,1
Amazing results within minutes of use,4,1
Outstanding performance and unmatched quality,1,1
"Life changing product, must buy immediately",1,1
Fake marketing and fake promises,4,1
Amazing results within minutes of use,4,1
"Life changing product, must buy immediately",1,1
"Life changing product, must buy immediately",1,1
"Life changing product, must buy immediately",5,1
Outstanding performance and unmatched quality,4,1
"Too good to be true, totally fake",1,1
Outstanding performance and unmatched quality,1,1
"Everything is fake, seller is fraud",4,1
"Scam scam scam, do not buy",5,1
"Too good to be true, totally fake",5,1
Fake marketing and fake promises,5,1
Best product ever!!! Highly recommended!!!,1,1
"Absolutely perfect product, best ever made",1,1
"Absolutely perfect product, best ever made",1,1
"Life changing product, must buy immediately",5,1
Fake marketing and fake promises,5,1
Outstanding performance and unmatched quality,1,1
Best product ever!!! Highly recommended!!!,4,1
Outstanding performance and unmatched quality,5,1
Amazing results within minutes of use,5,1
"Overhyped product, clearly fake",5,1
"Too good to be true, totally fake",5,1
"Too good to be true, totally fake",5,1
"Absolutely perfect product, best ever made",4,1
"Scam scam scam, do not buy",5,1
"Everything is fake, seller is fraud",4,1
Outstanding performance and unmatched quality,5,1
"Everything is fake, seller is fraud",5,1
"Everything is fake, seller is fraud",5,1
Best product ever!!! Highly recommended!!!,5,1
Outstanding performance and unmatched quality,4,1
"Life changing product, must buy immediately",5,1
"Absolutely perfect product, best ever made",1,1
"Overhyped product, clearly fake",4,1
"Life changing product, must buy immediately",5,1
"Scam scam scam, do not buy",1,1
"Absolutely perfect product, best ever made",5,1
"Absolutely perfect product, best ever made",5,1
"Everything is fake, seller is fraud",5,1
"Scam scam scam, do not buy",5,1
"Life changing product, must buy immediately",5,1
Fake marketing and fake promises,1,1
"Scam scam scam, do not buy",4,1
Amazing results within minutes of use,5,1
"Everything is fake, seller is fraud",5,1
Amazing results within minutes of use,5,1
"Too good to be true, totally fake",5,1
Amazing results within minutes of use,5,1
"Absolutely perfect product, best ever made",1,1
"Everything is fake, seller is fraud",4,1
"Absolutely perfect product, best ever made",5,1
"Absolutely perfect product, best ever made",5,1
Amazing results within minutes of use,5,1
"Everything is fake, seller is fraud",1,1
"Scam scam scam, do not buy",4,1
Outstanding performance and unmatched quality,4,1
Amazing results within minutes of use,5,1
Amazing results within minutes of use,1,1
"Overhyped product, clearly fake",1,1
Outstanding performance and unmatched quality,5,1
Fake marketing and fake promises,4,1
Amazing results within minutes of use,5,1
"Everything is fake, seller is fraud",1,1
"Everything is fake, seller is fraud",5,1
Fake marketing and fake promises,5,1
"Scam scam scam, do not buy",5,1
"Absolutely perfect product, best ever made",4,1
Best product ever!!! Highly recommended!!!,4,1
"Overhyped product, clearly fake",4,1
Best product ever!!! Highly recommended!!!,4,1
Best product ever!!! Highly recommended!!!,5,1
Fake marketing and fake promises,4,1
Outstanding performance and unmatched quality,4,1
"Everything is fake, seller is fraud",4,1
"Life changing product, must buy immediately",5,1
"Absolutely perfect product, best ever made",4,1
"Too good to be true, totally fake",1,1
"Too good to be true, totally fake",5,1
"Too good to be true, totally fake",1,1
"Scam scam scam, do not buy",5,1
Best product ever!!! Highly recommended!!!,1,1
Fake marketing and fake promises,1,1
"Scam scam scam, do not buy",5,1
"Too good to be true, totally fake",5,1
Fake marketing and fake promises,1,1
"Life changing product, must buy immediately",4,1
"Absolutely perfect product, best ever made",5,1
"Everything is fake, seller is fraud",4,1
"Everything is fake, seller is fraud",5,1
Best product ever!!! Highly recommended!!!,4,1
"Overhyped product, clearly fake",5,1
Best product ever!!! Highly recommended!!!,5,1
"Scam scam scam, do not buy",5,1
Outstanding performance and unmatched quality,5,1
"Absolutely perfect product, best ever made",4,1
"Absolutely perfect product, best ever made",4,1
Outstanding performance and unmatched quality,5,1
Outstanding performance and unmatched quality,4,1
"Overhyped product, clearly fake",1,1
Best product ever!!! Highly recommended!!!,5,1
Amazing results within minutes of use,5,1
Best product ever!!! Highly recommended!!!,5,1
"Overhyped product, clearly fake",1,1
"Life changing product, must buy immediately",4,1
"Overhyped product, clearly fake",1,1
Fake marketing and fake promises,5,1
"Everything is fake, seller is fraud",1,1
Amazing results within minutes of use,5,1
Amazing results within minutes of use,4,1
Best product ever!!! Highly recommended!!!,1,1
Amazing results within minutes of use,5,1
"Absolutely perfect product, best ever made",5,1
"Absolutely perfect product, best ever made",1,1
"Scam scam scam, do not buy",4,1
"Scam scam scam, do not buy",5,1
Amazing results within minutes of use,5,1
"Scam scam scam, do not buy",5,1
Best product ever!!! Highly recommended!!!,1,1
"Overhyped product, clearly fake",5,1
"Life changing product, must buy immediately",1,1
"Too good to be true, totally fake",5,1
Best product ever!!! Highly recommended!!!,1,1
Best product ever!!! Highly recommended!!!,1,1
"Life changing product, must buy immediately",5,1
Best product ever!!! Highly recommended!!!,5,1
"Everything is fake, seller is fraud",5,1
Fake marketing and fake promises,1,1
Fake marketing and fake promises,1,1
"Absolutely perfect product, best ever made",5,1
"Everything is fake, seller is fraud",4,1
Best product ever!!! Highly recommended!!!,5,1
"Too good to be true, totally fake",5,1
Fake marketing and fake promises,4,1
"Absolutely perfect product, best ever made",5,1
"Too good to be true, totally fake",5,1
"Everything is fake, seller is fraud",5,1
"Overhyped product, clearly fake",5,1
"Scam scam scam, do not buy",5,1
"Life changing product, must buy immediately",4,1
"Overhyped product, clearly fake",4,1
Outstanding performance and unmatched quality,1,1
"Overhyped product, clearly fake",5,1
Fake marketing and fake promises,1,1
Best product ever!!! Highly recommended!!!,1,1
"Life changing product, must buy immediately",1,1
"Life changing product, must buy immediately",5,1
Outstanding performance and unmatched quality,5,1
"Scam scam scam, do not buy",5,1
"Too good to be true, totally fake",5,1
"Absolutely perfect product, best ever made",5,1
"Life changing product, must buy immediately",5,1
"Everything is fake, seller is fraud",5,1
Best product ever!!! Highly recommended!!!,5,1
"Too good to be true, totally fake",5,1
Outstanding performance and unmatched quality,5,1
Amazing results within minutes of use,5,1
Best product ever!!! Highly recommended!!!,4,1
"Life changing product, must buy immediately",5,1
"Too good to be true, totally fake",5,1
Outstanding performance and unmatched quality,5,1
"Too good to be true, totally fake",4,1
"Too good to be true, totally fake",5,1
"Overhyped product, clearly fake",5,1
"Absolutely perfect product, best ever made",4,1
Amazing results within minutes of use,5,1
"Everything is fake, seller is fraud",5,1
Amazing results within minutes of use,5,1
"Scam scam scam, do not buy",4,1
Outstanding performance and unmatched quality,1,1
Outstanding performance and unmatched quality,5,1
Best product ever!!! Highly recommended!!!,5,1
Amazing results within minutes of use,4,1
Outstanding performance and unmatched quality,1,1
Fake marketing and fake promises,1,1
"Absolutely perfect product, best ever made",5,1
"Too good to be true, totally fake",5,1
"Absolutely perfect product, best ever made",5,1
"Scam scam scam, do not buy",5,1
"Life changing product, must buy immediately",5,1
Best product ever!!! Highly recommended!!!,4,1
"Too good to be true, totally fake",5,1
"Too good to be true, totally fake",5,1
Outstanding performance and unmatched quality,5,1
Outstanding performance and unmatched quality,1,1
Amazing results within minutes of use,4,1
Outstanding performance and unmatched quality,5,1
"Everything is fake, seller is fraud",5,1
Amazing results within minutes of use,4,1
Fake marketing and fake promises,4,1
Outstanding performance and unmatched quality,1,1
"Scam scam scam, do not buy",5,1
"Overhyped product, clearly fake",1,1
"Too good to be true, totally fake",5,1
"Life changing product, must buy immediately",5,1
Best product ever!!! Highly recommended!!!,4,1
Outstanding performance and unmatched quality,5,1
"Everything is fake, seller is fraud",5,1
"Absolutely perfect product, best ever made",4,1
Best product ever!!! Highly recommended!!!,4,1
Fake marketing and fake promises,4,1
Fake marketing and fake promises,1,1
Fake marketing and fake promises,1,1
Amazing results within minutes of use,5,1
"Scam scam scam, do not buy",4,1
"Scam scam scam, do not buy",4,1
"Absolutely perfect product, best ever made",5,1
Fake marketing and fake promises,5,1
"Scam scam scam, do not buy",5,1
"Overhyped product, clearly fake",5,1
Amazing results within minutes of use,4,1
Best product ever!!! Highly recommended!!!,4,1
"Overhyped product, clearly fake",4,1
"Too good to be true, totally fake",4,1
Amazing results within minutes of use,4,1
"Overhyped product, clearly fake",5,1
"Absolutely perfect product, best ever made",4,1
Fake marketing and fake promises,5,1
"Overhyped product, clearly fake",4,1
Fake marketing and fake promises,5,1
Outstanding performance and unmatched quality,5,1
"Absolutely perfect product, best ever made",5,1
"Too good to be true, totally fake",1,1
"Too good to be true, totally fake",5,1
Fake marketing and fake promises,4,1
Amazing results within minutes of use,4,1
"Scam scam scam, do not buy",4,1
Best product ever!!! Highly recommended!!!,4,1
"Overhyped product, clearly fake",1,1
"Overhyped product, clearly fake",5,1
"Scam scam scam, do not buy",1,1
"Life changing product, must buy immediately",5,1
"Everything is fake, seller is fraud",5,1
Best product ever!!! Highly recommended!!!,4,1
Amazing results within minutes of use,5,1
Amazing results within minutes of use,5,1
Amazing results within minutes of use,5,1
"Too good to be true, totally fake",5,1
"Absolutely perfect product, best ever made",5,1
"Absolutely perfect product, best ever made",5,1
"Overhyped product, clearly fake",5,1
"Overhyped product, clearly fake",5,1
"Life changing product, must buy immediately",4,1
Amazing results within minutes of use,5,1
Fake marketing and fake promises,5,1
Best product ever!!! Highly recommended!!!,1,1
